,year,fsi_overall,fsi_security_apparatus,fsi_factionalized_elites,fsi_group_grievance,fsi_economy,fsi_economic_inequality,fsi_human_flight_brain_drain,fsi_state_legitimacy,fsi_public_services,fsi_human_rights,fsi_demographic_pressures,fsi_refugees_idps,fsi_external_intervention,iso
117,2009-01-01 00:00:00,68.1,6.1,7.4,6.6,3.4,7.8,4.0,7.9,3.6,6.8,5.4,4.4,4.7,BRN
118,2009-01-01 00:00:00,67.9,5.5,5.8,4.5,5.9,6.9,7.8,6.3,4.1,4.7,5.9,2.9,7.6,GRD
119,2009-01-01 00:00:00,67.7,5.6,6.0,5.0,4.8,6.8,4.7,7.1,4.6,5.9,6.3,4.4,6.5,SYC
120,2009-01-01 00:00:00,67.6,6.2,6.0,5.4,4.9,7.2,5.3,6.6,6.1,7.4,5.9,3.2,3.4,TUN
121,2009-01-01 00:00:00,67.4,4.3,5.9,5.3,4.6,8.5,4.3,5.5,5.7,4.5,8.4,7.4,3.0,ZAF
122,2009-01-01 00:00:00,66.7,5.7,5.6,4.9,4.5,7.6,7.1,6.1,5.4,5.6,5.8,3.1,5.3,TTO
123,2009-01-01 00:00:00,66.2,2.4,4.2,5.4,5.5,6.6,8.1,5.3,7.2,4.7,7.0,5.1,4.7,GHA
124,2009-01-01 00:00:00,63.4,5.1,7.2,5.1,3.5,6.1,4.3,6.5,3.5,6.9,5.7,4.2,5.3,KWT
125,2009-01-01 00:00:00,62.8,5.0,4.4,4.3,4.8,6.5,7.8,5.8,5.0,5.0,4.7,3.6,5.9,ATG
126,2009-01-01 00:00:00,61.9,5.0,5.7,4.3,5.9,5.8,2.3,6.7,5.5,6.6,5.8,1.2,7.1,MNG
127,2009-01-01 00:00:00,61.5,5.3,4.6,4.4,5.0,6.3,6.0,6.0,5.0,4.8,4.7,3.8,5.6,BGR
128,2009-01-01 00:00:00,61.3,4.3,5.1,5.5,5.3,5.8,5.1,6.2,5.0,4.5,5.6,3.4,5.5,ROU
129,2009-01-01 00:00:00,60.9,5.3,4.8,5.0,4.4,6.9,5.7,5.5,4.6,3.0,6.7,3.7,5.3,BHS
130,2009-01-01 00:00:00,60.1,4.3,4.3,5.4,5.9,5.5,4.8,4.5,3.9,4.7,4.9,6.1,5.8,HRV
131,2009-01-01 00:00:00,59.7,5.1,3.0,4.6,5.6,7.3,5.0,4.7,5.5,4.7,6.6,3.4,4.2,PAN
132,2009-01-01 00:00:00,59.0,4.4,6.1,6.4,3.5,5.9,3.7,6.9,3.1,5.0,5.0,3.1,5.9,BHR
133,2009-01-01 00:00:00,58.0,4.7,6.0,6.4,4.6,4.6,2.5,4.7,4.0,5.5,5.1,4.1,5.8,MNE
134,2009-01-01 00:00:00,57.2,5.0,4.5,5.3,5.2,7.1,7.0,4.5,2.8,3.0,4.1,3.3,5.4,BRB
135,2009-01-01 00:00:00,54.6,2.9,4.3,4.5,5.5,6.2,5.0,5.1,4.4,3.7,4.5,4.5,4.0,LVA
136,2009-01-01 00:00:00,52.5,2.2,3.2,4.1,5.0,6.7,4.7,4.1,4.0,3.5,5.7,4.5,4.8,CRI
137,2009-01-01 00:00:00,51.9,2.5,5.0,5.2,4.4,5.3,3.3,6.5,2.6,4.5,4.7,3.2,4.7,QAT
138,2009-01-01 00:00:00,51.8,2.3,4.0,4.7,3.2,5.7,3.3,6.7,3.6,5.8,4.6,3.4,4.5,ARE
139,2009-01-01 00:00:00,51.2,2.5,5.5,4.9,4.4,5.4,4.0,4.7,3.5,3.5,4.7,4.4,3.7,EST
140,2009-01-01 00:00:00,50.7,2.1,5.0,3.4,5.0,6.1,5.0,5.5,3.8,3.5,3.5,3.0,4.8,HUN
141,2009-01-01 00:00:00,49.6,2.3,3.7,3.2,4.8,4.9,6.1,4.4,3.9,4.0,4.9,3.0,4.4,POL
142,2009-01-01 00:00:00,48.8,4.0,1.7,4.0,3.9,4.6,4.3,4.3,3.5,3.6,3.9,6.0,5.0,MLT
143,2009-01-01 00:00:00,48.6,2.0,3.9,4.3,4.6,5.8,5.4,3.9,4.0,4.0,4.3,2.0,4.4,SVK
144,2009-01-01 00:00:00,48.0,2.1,3.0,4.2,4.7,6.2,5.2,4.1,3.4,3.5,4.5,2.8,4.3,LTU
145,2009-01-01 00:00:00,47.2,5.0,6.6,3.0,4.4,2.3,1.3,6.0,4.5,6.4,4.5,1.0,2.2,OMN
146,2009-01-01 00:00:00,46.1,3.5,2.0,4.4,4.0,4.8,4.7,4.5,3.9,3.6,4.5,2.7,3.5,GRC
147,2009-01-01 00:00:00,44.7,2.1,3.1,4.5,4.8,5.5,4.0,3.4,4.2,4.0,4.1,2.0,3.0,ARG
148,2009-01-01 00:00:00,44.7,3.6,3.3,3.5,4.3,5.9,2.4,5.3,4.4,3.9,3.9,1.0,3.2,MUS
149,2009-01-01 00:00:00,43.9,4.0,3.7,4.5,4.4,4.7,3.0,4.3,2.8,2.6,3.8,3.7,2.4,ITA
150,2009-01-01 00:00:00,43.3,5.2,5.7,6.2,4.0,5.2,1.7,1.3,2.6,2.7,3.9,2.6,2.2,ESP
151,2009-01-01 00:00:00,42.6,2.0,3.3,3.6,4.1,4.3,4.5,3.6,3.8,3.5,3.5,2.7,3.7,CZE
152,2009-01-01 00:00:00,41.6,1.4,3.6,4.1,2.1,2.4,5.0,4.1,2.2,2.7,4.0,3.5,6.5,KOR
153,2009-01-01 00:00:00,41.2,3.3,2.5,2.0,4.1,5.2,5.8,2.8,3.6,2.5,4.7,1.0,3.7,URY
154,2009-01-01 00:00:00,37.5,2.0,1.5,3.6,4.3,4.4,2.1,2.0,4.2,3.6,4.0,2.5,3.3,CHL
155,2009-01-01 00:00:00,36.3,2.7,1.3,3.4,3.6,5.2,3.5,3.0,3.2,3.2,3.6,1.3,2.3,SVN
156,2009-01-01 00:00:00,36.2,2.1,1.8,4.9,3.2,4.9,2.8,2.3,1.9,2.5,3.5,3.9,2.4,DEU
157,2009-01-01 00:00:00,35.3,1.2,2.0,5.8,3.3,5.5,2.0,1.8,1.5,2.9,3.9,3.0,2.4,FRA
158,2009-01-01 00:00:00,34.0,1.4,2.5,3.3,2.9,5.3,1.0,3.0,2.3,4.0,3.1,3.7,1.5,USA
159,2009-01-01 00:00:00,33.8,1.0,4.1,3.1,3.2,3.0,2.7,4.0,1.5,4.3,3.0,1.1,2.8,SGP
160,2009-01-01 00:00:00,33.6,2.6,2.9,4.3,2.5,4.7,1.9,1.8,2.2,2.3,3.2,2.8,2.4,GBR
161,2009-01-01 00:00:00,33.5,1.7,3.5,4.9,3.2,4.9,1.3,2.8,2.0,1.7,2.8,1.7,3.0,BEL
162,2009-01-01 00:00:00,32.7,1.1,1.2,2.6,4.2,3.9,2.3,1.6,3.8,3.7,3.9,1.4,3.0,PRT
163,2009-01-01 00:00:00,31.2,2.0,2.0,3.8,3.1,2.5,2.0,2.0,1.2,3.4,4.2,1.1,3.9,JPN
164,2009-01-01 00:00:00,29.0,1.0,2.0,1.0,6.7,2.5,3.2,2.2,1.4,2.1,1.0,0.9,5.0,ISL
165,2009-01-01 00:00:00,27.7,1.1,2.4,3.0,2.0,4.7,2.1,1.7,1.2,2.1,3.3,2.4,1.7,CAN
166,2009-01-01 00:00:00,27.6,1.0,2.4,3.6,2.3,4.9,1.1,1.6,1.4,1.6,2.9,2.2,2.6,AUT
167,2009-01-01 00:00:00,27.6,2.0,3.6,3.2,2.2,2.5,1.2,2.9,2.4,1.5,2.1,1.5,2.5,LUX
168,2009-01-01 00:00:00,27.0,1.0,1.4,4.7,2.5,3.3,2.1,1.4,1.4,1.2,2.9,3.1,2.0,NLD
169,2009-01-01 00:00:00,25.9,1.0,1.5,3.4,2.8,4.4,1.1,1.4,1.4,2.5,3.1,2.2,1.1,AUS
170,2009-01-01 00:00:00,23.3,1.0,1.2,3.2,3.6,4.2,2.3,1.1,1.4,1.7,1.3,1.2,1.1,NZL
171,2009-01-01 00:00:00,23.2,1.3,1.0,3.0,2.7,2.2,2.0,1.3,1.5,1.5,3.0,1.6,2.1,DNK
172,2009-01-01 00:00:00,21.6,1.1,1.3,1.0,2.7,3.0,2.0,1.8,2.3,1.5,1.9,1.5,1.5,IRL
173,2009-01-01 00:00:00,21.2,1.0,1.0,2.9,2.1,2.6,2.0,1.2,1.6,1.7,2.6,1.3,1.2,CHE
174,2009-01-01 00:00:00,20.6,1.1,1.3,1.3,1.6,2.3,2.0,1.0,1.2,1.6,2.8,2.6,1.8,SWE
175,2009-01-01 00:00:00,19.2,0.9,0.9,1.2,2.4,1.9,2.1,0.9,1.1,1.7,2.5,1.6,2.0,FIN
176,2009-01-01 00:00:00,18.3,1.1,1.1,1.3,2.3,2.2,1.1,1.0,1.3,1.5,1.9,1.6,1.9,NOR
0,2013-01-01 00:00:00,113.9,9.7,10.0,9.3,9.4,8.4,8.9,9.5,9.8,10.0,9.5,10.0,9.4,SOM
1,2013-01-01 00:00:00,111.9,10.0,9.5,9.4,8.5,8.8,7.1,9.6,9.5,9.8,10.0,10.0,9.7,COD
2,2013-01-01 00:00:00,111.0,9.8,10.0,10.0,7.8,8.5,8.4,9.6,8.8,9.3,8.8,10.0,10.0,SDN
3,2013-01-01 00:00:00,110.6,9.6,9.8,10.0,8.6,8.9,6.5,9.1,9.8,9.3,8.9,10.0,10.0,SSD
4,2013-01-01 00:00:00,109.0,9.4,9.5,8.8,8.0,8.9,8.0,9.7,9.9,9.8,9.5,9.7,7.9,TCD
5,2013-01-01 00:00:00,107.0,9.8,9.5,9.0,9.2,8.1,7.4,9.3,8.7,8.7,9.3,9.2,8.7,YEM
6,2013-01-01 00:00:00,106.7,9.9,9.4,9.2,8.2,7.8,7.2,9.4,8.8,8.4,9.3,9.2,10.0,AFG
7,2013-01-01 00:00:00,105.8,7.9,9.0,7.0,9.7,9.1,9.1,8.8,9.6,7.6,9.6,8.6,9.9,HTI
8,2013-01-01 00:00:00,105.3,9.7,9.1,8.5,7.7,9.2,6.1,9.0,9.5,8.6,8.6,9.8,9.4,CAF
9,2013-01-01 00:00:00,105.2,8.4,9.7,8.4,8.6,8.6,8.6,9.2,9.1,8.9,9.2,8.7,7.8,ZWE
10,2013-01-01 00:00:00,103.9,10.0,9.6,10.0,7.3,8.4,8.3,8.6,7.6,8.6,8.3,8.8,8.5,IRQ
11,2013-01-01 00:00:00,103.5,9.1,9.4,9.0,7.7,7.8,7.3,9.3,8.5,8.6,7.8,9.3,9.7,CIV
12,2013-01-01 00:00:00,102.9,9.8,9.2,9.7,7.5,7.9,6.9,8.4,7.3,8.7,8.9,9.1,9.6,PAK
13,2013-01-01 00:00:00,101.3,9.1,8.9,7.6,9.2,8.2,7.7,9.8,8.9,8.4,8.4,8.2,7.0,GIN
14,2013-01-01 00:00:00,101.1,9.5,9.7,5.7,8.7,8.1,8.0,9.7,8.8,7.6,8.4,7.8,9.0,GNB
15,2013-01-01 00:00:00,100.7,9.5,9.4,9.8,7.5,9.2,7.3,8.8,9.3,8.6,8.5,6.6,6.3,NGA
16,2013-01-01 00:00:00,99.6,8.1,9.0,9.0,7.6,8.3,7.8,8.3,8.1,7.1,9.1,8.7,8.5,KEN
17,2013-01-01 00:00:00,99.0,8.3,8.9,7.8,8.4,7.9,6.3,8.1,9.5,7.6,9.8,7.9,8.5,NER
18,2013-01-01 00:00:00,98.9,8.4,8.7,8.6,7.7,7.6,6.7,7.3,8.7,8.7,9.7,8.7,8.1,ETH
19,2013-01-01 00:00:00,97.6,7.7,7.9,8.1,9.1,7.6,6.2,8.4,8.3,7.9,8.9,8.8,8.7,BDI
20,2013-01-01 00:00:00,97.4,9.8,9.2,9.3,6.4,7.2,6.2,9.6,7.0,9.5,5.6,9.5,8.1,SYR
21,2013-01-01 00:00:00,96.6,8.2,8.6,8.0,7.4,7.8,6.7,8.1,8.3,7.9,9.1,8.4,8.2,UGA
22,2013-01-01 00:00:00,95.1,7.1,8.3,6.5,8.3,8.0,7.0,6.6,9.1,6.4,8.8,9.2,9.8,LBR
23,2013-01-01 00:00:00,95.1,8.4,7.7,6.6,9.3,8.3,4.4,9.8,9.5,9.7,8.0,5.0,8.4,PRK
